date,hospital_id,ward_code,wait_per_triage,age,bed_impact_score,arrival_source_ambulance,arrival_source_referral,arrival_source_self,arrival_source_transfer,outcome_death,outcome_discharged,outcome_readmit_30d,outcome_transferred,sex_F,sex_M,base_beds,effective_capacity,admissions,staffing_index,discharge_rate_per_bed,occupancy_lag1,occupancy_lag7,overflow_lag1,overflow_lag7,discharges_lag1,discharges_lag7,admission_rate_per_bed_lag1,admission_rate_per_bed_lag7,avg_wait_minutes_lag1,avg_wait_minutes_lag7,occupancy_rate_lag1,occupancy_rate_lag7
2025-06-05,2,ED,65.625,53.916666666666664,0.0,3,2,6,1,0,10,0,2,3,9,30,34,43,1.011,0.967,34.0,34.0,31.0,34.0,33.0,32.0,2.0,2.067,207.0,273.0,1.0,1.0
2025-06-05,2,ICU,75.0,48.0,,2,0,6,0,0,8,0,0,5,3,20,23,8,0.947,0.35,23.0,23.0,10.0,7.0,1.0,1.0,0.4,0.25,183.0,173.0,1.0,1.0
2025-06-05,2,MED,75.0,61.25,,1,1,5,1,0,7,1,0,2,6,50,58,28,1.033,0.48,58.0,58.0,18.0,14.0,20.0,21.0,0.6,0.54,159.0,121.0,1.0,1.0
2025-06-05,2,SURG,75.0,50.75,,1,1,5,1,0,7,1,0,6,2,40,40,18,0.977,0.6,46.0,46.0,12.0,20.0,17.0,17.0,0.6,0.775,192.0,153.0,1.0,1.0
2025-06-05,3,ED,73.25555555555556,50.25,0.0,0,2,10,0,0,11,0,1,9,3,30,34,35,0.943,1.1,34.0,34.0,31.0,42.0,30.0,33.0,1.9,2.367,216.0,316.0,1.0,1.0
2025-06-05,3,ICU,75.0,67.0,,2,1,2,1,0,6,0,0,3,3,20,23,6,1.003,0.3,23.0,23.0,14.0,12.0,3.0,2.0,0.7,0.55,232.0,163.0,1.0,1.0
2025-06-05,3,MED,75.0,58.375,,2,1,5,0,0,8,0,0,2,6,50,58,48,0.979,0.42,58.0,58.0,20.0,21.0,18.0,20.0,0.6,0.66,188.0,101.0,1.0,1.0
2025-06-05,3,SURG,75.0,52.375,,2,1,5,0,0,8,0,0,4,4,40,40,18,0.958,0.575,41.0,46.0,1.0,17.0,19.0,19.0,0.4,0.75,138.0,142.0,0.891,1.0
2025-06-05,4,ED,94.09722222222223,58.916666666666664,0.0,3,0,7,2,0,12,0,0,7,5,30,34,51,1.023,0.967,34.0,34.0,15.0,27.0,33.0,27.0,1.467,1.667,243.0,240.0,1.0,1.0
2025-06-05,4,ICU,75.0,55.75,,0,1,7,0,1,7,0,0,3,5,20,23,8,0.987,0.4,23.0,23.0,6.0,4.0,4.0,4.0,0.35,0.25,151.0,173.0,1.0,1.0
2025-06-05,4,MED,75.0,66.125,,1,0,6,1,0,7,1,0,4,4,50,58,20,0.996,0.5,58.0,58.0,35.0,25.0,19.0,19.0,0.92,0.72,185.0,170.0,1.0,1.0
2025-06-05,4,SURG,75.0,56.875,,1,0,7,0,0,8,0,0,2,6,40,46,18,1.058,0.325,41.0,46.0,1.0,6.0,19.0,21.0,0.35,0.65,161.0,157.0,0.891,1.0
2025-06-05,5,ED,101.40277777777777,60.916666666666664,0.0,4,0,7,1,0,12,0,0,7,5,30,34,54,1.02,1.133,34.0,34.0,32.0,31.0,29.0,31.0,1.9,1.933,254.0,213.0,1.0,1.0
2025-06-05,5,ICU,75.0,61.625,,1,1,3,3,1,7,0,0,2,6,20,23,13,0.982,0.4,23.0,23.0,14.0,11.0,3.0,4.0,0.7,0.6,164.0,205.0,1.0,1.0
2025-06-05,5,MED,75.0,58.875,,3,2,3,0,0,7,1,0,5,3,50,58,23,1.061,0.3,56.0,58.0,6.0,29.0,25.0,15.0,0.46,0.72,120.0,160.0,0.966,1.0
2025-06-05,5,SURG,75.0,56.625,,1,1,3,3,0,8,0,0,3,5,40,40,14,1.023,0.5,46.0,46.0,9.0,11.0,20.0,17.0,0.575,0.625,143.0,133.0,1.0,1.0
2025-06-06,1,ED,48.0,55.666666666666664,0.0,1,2,9,0,0,12,0,0,7,5,30,34,41,1.02,0.933,34.0,34.0,24.0,36.0,32.0,26.0,1.733,1.933,207.0,328.0,1.0,1.0
2025-06-06,1,ICU,75.0,55.142857142857146,,1,0,6,0,0,7,0,0,3,4,20,23,7,0.946,0.35,23.0,23.0,8.0,11.0,3.0,5.0,0.4,0.65,147.0,188.0,1.0,1.0
2025-06-06,1,MED,75.0,48.25,,2,3,3,0,0,8,0,0,1,7,50,58,31,0.999,0.46,58.0,58.0,33.0,23.0,20.0,16.0,0.9,0.62,247.0,200.0,1.0,1.0
2025-06-06,1,SURG,75.0,57.0,,0,2,6,0,0,8,0,0,4,4,40,40,18,1.05,0.625,46.0,46.0,7.0,12.0,15.0,18.0,0.4,0.6,174.0,125.0,1.0,1.0
2025-06-06,2,ED,83.29722222222223,66.66666666666667,0.0,3,1,6,2,0,10,0,2,5,7,30,34,63,1.027,1.0,34.0,34.0,18.0,25.0,29.0,33.0,1.433,1.8,219.0,201.0,1.0,1.0
2025-06-06,2,ICU,75.0,44.25,,2,0,6,0,1,7,0,0,1,7,20,23,14,1.013,0.25,23.0,23.0,4.0,12.0,7.0,5.0,0.4,0.7,156.0,178.0,1.0,1.0
2025-06-06,2,MED,75.0,53.375,,1,0,5,2,0,8,0,0,5,3,50,58,42,0.972,0.38,58.0,58.0,12.0,29.0,24.0,17.0,0.56,0.76,169.0,169.0,1.0,1.0
2025-06-06,2,SURG,75.0,43.625,,0,1,7,0,0,8,0,0,5,3,40,40,13,0.993,0.45,40.0,46.0,0.0,7.0,24.0,21.0,0.45,0.55,63.0,136.0,1.0,1.0
2025-06-06,3,ED,80.55555555555556,50.166666666666664,0.0,4,0,7,1,0,11,0,1,7,5,30,34,46,1.017,0.967,34.0,34.0,6.0,45.0,33.0,28.0,1.167,2.3,213.0,284.0,1.0,1.0
2025-06-06,3,ICU,75.0,53.5,,1,1,4,2,1,7,0,0,3,5,20,23,11,1.034,0.45,23.0,23.0,3.0,9.0,6.0,4.0,0.3,0.5,171.0,192.0,1.0,1.0
2025-06-06,3,MED,75.0,57.75,,1,1,6,0,0,6,2,0,5,3,50,58,26,0.989,0.5,58.0,58.0,35.0,23.0,21.0,23.0,0.96,0.76,210.0,160.0,1.0,1.0
2025-06-06,3,SURG,75.0,47.5,,1,1,5,1,0,7,1,0,2,6,40,46,23,0.978,0.4,36.0,40.0,0.0,0.0,23.0,24.0,0.45,0.45,23.0,83.0,0.9,1.0
2025-06-06,4,ED,113.3,59.666666666666664,0.0,2,2,8,0,0,12,0,0,5,7,30,34,68,0.959,1.0,34.0,34.0,26.0,20.0,29.0,33.0,1.7,1.633,260.0,196.0,1.0,1.0
2025-06-06,4,ICU,75.0,55.285714285714285,,1,1,5,0,0,7,0,0,3,4,20,23,7,0.958,0.1,23.0,23.0,3.0,8.0,8.0,4.0,0.4,0.45,154.0,171.0,1.0,1.0
2025-06-06,4,MED,75.0,59.25,,2,2,4,0,0,8,0,0,6,2,50,58,39,0.974,0.32,53.0,58.0,3.0,24.0,25.0,22.0,0.4,0.76,145.0,184.0,0.914,1.0
2025-06-06,4,SURG,75.0,60.625,,1,1,6,0,0,8,0,0,5,3,40,40,15,1.024,0.6,46.0,46.0,6.0,18.0,13.0,20.0,0.45,0.8,107.0,177.0,1.0,1.0
2025-06-06,5,ED,49.833333333333336,53.916666666666664,0.0,3,1,7,1,0,12,0,0,2,10,30,34,52,1.058,1.067,34.0,34.0,24.0,31.0,34.0,32.0,1.8,1.967,213.0,242.0,1.0,1.0
2025-06-06,5,ICU,75.0,56.375,,2,3,3,0,0,8,0,0,6,2,20,23,8,0.981,0.25,23.0,23.0,8.0,10.0,8.0,3.0,0.65,0.5,211.0,247.0,1.0,1.0
2025-06-06,5,MED,75.0,54.625,,3,1,4,0,0,6,2,0,4,4,50,58,32,0.967,0.5,58.0,58.0,14.0,16.0,15.0,22.0,0.46,0.6,147.0,206.0,1.0,1.0
2025-06-06,5,SURG,75.0,56.0,,4,1,2,1,0,8,0,0,3,5,40,40,14,0.999,0.5,40.0,46.0,0.0,11.0,20.0,16.0,0.35,0.525,85.0,168.0,1.0,1.0
2025-06-07,1,ED,77.71111111111111,53.416666666666664,0.0,2,2,7,1,0,11,0,1,5,7,30,34,55,0.919,1.067,34.0,34.0,17.0,19.0,28.0,33.0,1.367,1.6,194.0,243.0,1.0,1.0
2025-06-07,1,ICU,75.0,45.75,,2,1,4,1,0,8,0,0,5,3,20,23,16,0.925,0.25,23.0,23.0,3.0,8.0,7.0,7.0,0.35,0.6,153.0,202.0,1.0,1.0
2025-06-07,1,MED,75.0,63.125,,1,1,6,0,0,8,0,0,2,6,50,58,23,0.933,0.46,58.0,58.0,16.0,21.0,23.0,21.0,0.62,0.68,169.0,195.0,1.0,1.0
2025-06-07,1,SURG,75.0,57.125,,2,1,5,0,0,8,0,0,4,4,40,46,22,0.959,0.275,39.0,46.0,0.0,8.0,25.0,17.0,0.45,0.475,45.0,175.0,0.975,1.0
2025-06-07,2,ED,91.39583333333333,52.333333333333336,0.0,0,3,8,1,0,10,0,2,6,6,30,34,38,0.972,0.933,34.0,34.0,37.0,27.0,30.0,32.0,2.1,1.833,283.0,240.0,1.0,1.0
2025-06-07,2,ICU,75.0,53.375,,3,1,4,0,0,8,0,0,7,1,20,23,8,0.998,0.25,23.0,23.0,12.0,14.0,5.0,3.0,0.7,0.7,171.0,270.0,1.0,1.0
2025-06-07,2,MED,75.0,62.625,,1,0,6,1,0,8,0,0,3,5,50,58,30,0.899,0.38,58.0,58.0,31.0,33.0,19.0,20.0,0.84,0.9,188.0,215.0,1.0,1.0
2025-06-07,2,SURG,75.0,57.25,,2,1,4,1,0,5,3,0,4,4,40,40,15,0.927,0.325,35.0,46.0,0.0,7.0,18.0,15.0,0.325,0.4,25.0,195.0,0.875,1.0
2025-06-07,3,ED,82.28750000000001,49.0,0.0,3,0,9,0,0,9,0,3,6,6,30,34,62,0.916,1.067,34.0,34.0,21.0,18.0,29.0,31.0,1.533,1.5,226.0,216.0,1.0,1.0
2025-06-07,3,ICU,75.0,42.5,,2,0,4,0,0,6,0,0,3,3,20,23,6,0.957,0.35,23.0,23.0,5.0,10.0,9.0,5.0,0.55,0.6,152.0,222.0,1.0,1.0
2025-06-07,3,MED,75.0,63.125,,1,0,7,0,0,8,0,0,3,5,50,58,16,0.907,0.36,58.0,58.0,9.0,13.0,25.0,24.0,0.52,0.58,148.0,130.0,1.0,1.0
2025-06-07,3,SURG,75.0,56.875,,1,3,1,3,0,8,0,0,4,4,40,46,17,0.99,0.3,43.0,46.0,3.0,11.0,16.0,18.0,0.575,0.725,118.0,209.0,0.935,1.0
2025-06-07,4,ED,45.61666666666667,55.083333333333336,0.0,1,1,7,3,0,12,0,0,8,4,30,34,40,0.946,1.067,34.0,34.0,42.0,19.0,30.0,28.0,2.267,1.433,315.0,179.0,1.0,1.0
2025-06-07,4,ICU,75.0,49.57142857142857,,1,1,4,1,0,7,0,0,1,6,20,23,7,0.909,0.4,23.0,23.0,8.0,8.0,2.0,3.0,0.35,0.4,185.0,142.0,1.0,1.0
2025-06-07,4,MED,75.0,64.125,,3,4,1,0,0,8,0,0,5,3,50,58,29,0.926,0.48,58.0,58.0,26.0,17.0,16.0,21.0,0.78,0.6,177.0,192.0,1.0,1.0
2025-06-07,4,SURG,75.0,57.625,,4,1,3,0,0,7,1,0,3,5,40,40,17,0.865,0.375,37.0,46.0,0.0,14.0,24.0,20.0,0.375,0.7,73.0,215.0,0.925,1.0
2025-06-07,5,ED,22.931944444444444,60.416666666666664,0.0,1,1,10,0,0,12,0,0,3,9,30,34,45,0.974,1.1,34.0,34.0,24.0,26.0,32.0,30.0,1.733,1.733,149.0,286.0,1.0,1.0
2025-06-07,5,ICU,75.0,55.5,,1,1,3,1,1,5,0,0,4,2,20,23,6,0.928,0.35,23.0,23.0,6.0,9.0,5.0,4.0,0.4,0.5,154.0,181.0,1.0,1.0
2025-06-07,5,MED,75.0,73.0,,0,1,7,0,0,7,1,0,3,5,50,50,17,0.947,0.5,58.0,58.0,15.0,16.0,25.0,19.0,0.64,0.54,123.0,193.0,1.0,1.0
2025-06-07,5,SURG,75.0,55.25,,1,2,5,0,0,8,0,0,4,4,40,46,22,0.983,0.375,34.0,46.0,0.0,8.0,20.0,22.0,0.35,0.6,32.0,159.0,0.85,1.0
2025-06-08,1,ED,101.05416666666667,49.583333333333336,0.0,2,4,5,1,0,12,0,0,5,7,30,34,52,0.933,1.033,34.0,34.0,27.0,32.0,32.0,30.0,1.833,1.933,262.0,280.0,1.0,1.0
2025-06-08,1,ICU,75.0,51.57142857142857,,2,1,4,0,0,7,0,0,3,4,20,23,7,0.934,0.3,23.0,23.0,14.0,6.0,5.0,3.0,0.8,0.3,208.0,207.0,1.0,1.0
2025-06-08,1,MED,75.0,61.0,,2,1,5,0,0,8,0,0,5,3,50,58,20,0.911,0.44,58.0,58.0,8.0,22.0,23.0,20.0,0.46,0.68,180.0,202.0,1.0,1.0
2025-06-08,1,SURG,75.0,52.0,,1,2,5,0,0,8,0,0,5,3,40,46,20,0.924,0.55,46.0,46.0,10.0,7.0,11.0,19.0,0.55,0.5,131.0,155.0,1.0,1.0
2025-06-08,2,ED,80.19722222222222,59.416666666666664,0.0,1,2,7,2,0,11,0,1,7,5,30,34,36,0.986,1.0,34.0,34.0,14.0,26.0,28.0,34.0,1.267,1.867,171.0,197.0,1.0,1.0
2025-06-08,2,ICU,75.0,52.5,,0,1,5,0,0,6,0,0,3,3,20,23,6,0.915,0.35,23.0,23.0,6.0,7.0,5.0,5.0,0.4,0.45,142.0,235.0,1.0,1.0
2025-06-08,2,MED,75.0,62.75,,0,0,7,1,0,8,0,0,4,4,50,58,25,0.955,0.32,58.0,58.0,19.0,28.0,19.0,16.0,0.6,0.72,229.0,164.0,1.0,1.0
2025-06-08,2,SURG,75.0,55.125,,3,1,4,0,0,8,0,0,3,5,40,46,24,0.983,0.275,37.0,46.0,0.0,7.0,13.0,20.0,0.375,0.525,63.0,208.0,0.925,1.0
2025-06-08,3,ED,83.2388888888889,56.583333333333336,0.0,1,2,9,0,0,12,0,0,7,5,30,34,40,0.933,1.067,34.0,34.0,34.0,23.0,32.0,31.0,2.067,1.667,269.0,256.0,1.0,1.0
2025-06-08,3,ICU,75.0,45.0,,2,0,4,2,0,8,0,0,4,4,20,23,8,0.929,0.15,22.0,23.0,2.0,4.0,7.0,7.0,0.3,0.4,157.0,171.0,0.957,1.0
2025-06-08,3,MED,75.0,58.125,,1,0,7,0,0,7,1,0,6,2,50,58,28,0.903,0.34,56.0,58.0,6.0,30.0,18.0,17.0,0.32,0.78,138.0,253.0,0.966,1.0
2025-06-08,3,SURG,75.0,56.375,,3,0,5,0,0,7,1,0,3,5,40,46,21,0.953,0.4,46.0,46.0,8.0,9.0,12.0,22.0,0.425,0.625,119.0,165.0,1.0,1.0
2025-06-08,4,ED,90.07777777777778,52.916666666666664,0.0,3,1,8,0,0,11,0,1,3,9,30,34,45,0.94,0.9,34.0,34.0,12.0,23.0,32.0,31.0,1.333,1.667,121.0,182.0,1.0,1.0
2025-06-08,4,ICU,75.0,56.375,,1,1,6,0,0,8,0,0,5,3,20,23,8,0.934,0.25,22.0,23.0,2.0,11.0,8.0,4.0,0.35,0.6,135.0,146.0,0.957,1.0
2025-06-08,4,MED,75.0,57.375,,0,0,8,0,0,8,0,0,7,1,50,58,35,0.946,0.38,58.0,58.0,13.0,16.0,24.0,23.0,0.58,0.62,79.0,169.0,1.0,1.0
2025-06-08,4,SURG,75.0,51.75,,1,2,3,2,0,8,0,0,4,4,40,40,8,0.893,0.425,39.0,46.0,0.0,15.0,15.0,13.0,0.425,0.55,69.0,247.0,0.975,1.0
2025-06-08,5,ED,62.84722222222223,58.5,0.0,1,2,8,1,0,10,0,2,4,8,30,34,44,0.904,1.0,34.0,34.0,16.0,45.0,33.0,29.0,1.5,2.333,144.0,277.0,1.0,1.0
2025-06-08,5,ICU,75.0,50.142857142857146,,2,3,2,0,0,7,0,0,3,4,20,23,7,0.896,0.15,22.0,23.0,2.0,4.0,7.0,4.0,0.3,0.25,65.0,221.0,0.957,1.0
2025-06-08,5,MED,75.0,59.375,,0,3,5,0,0,7,1,0,5,3,50,58,32,0.964,0.3,50.0,55.0,0.0,5.0,25.0,27.0,0.34,0.48,52.0,171.0,1.0,0.948
2025-06-08,5,SURG,75.0,58.0,,1,0,7,0,0,8,0,0,5,3,40,46,17,0.902,0.375,41.0,46.0,1.0,9.0,15.0,10.0,0.55,0.325,177.0,144.0,0.891,1.0
2025-06-09,1,ED,90.16944444444444,49.333333333333336,0.0,3,1,7,1,0,12,0,0,6,6,30,34,62,0.998,0.967,34.0,34.0,25.0,24.0,31.0,28.0,1.733,1.6,259.0,185.0,1.0,1.0
2025-06-09,1,ICU,75.0,47.125,,1,2,5,0,0,8,0,0,5,3,20,23,15,1.056,0.25,23.0,23.0,4.0,7.0,6.0,7.0,0.35,0.55,108.0,217.0,1.0,1.0
2025-06-09,1,MED,75.0,39.375,,1,3,3,1,0,8,0,0,4,4,50,58,50,1.051,0.3,56.0,58.0,6.0,14.0,22.0,25.0,0.4,0.62,134.0,156.0,0.966,1.0
2025-06-09,1,SURG,75.0,50.875,,2,0,4,2,0,8,0,0,3,5,40,46,32,1.011,0.55,44.0,46.0,4.0,17.0,22.0,16.0,0.5,0.675,116.0,92.0,0.957,1.0
2025-06-09,2,ED,45.486111111111114,52.5,0.0,2,4,5,1,0,11,0,1,8,4,30,34,44,0.954,1.133,34.0,34.0,10.0,33.0,30.0,32.0,1.2,2.033,210.0,318.0,1.0,1.0
2025-06-09,2,ICU,75.0,66.75,,1,1,4,2,0,8,0,0,6,2,20,23,13,1.01,0.15,22.0,23.0,2.0,13.0,7.0,6.0,0.3,0.8,138.0,179.0,0.957,1.0
2025-06-09,2,MED,75.0,66.0,,0,1,7,0,0,8,0,0,6,2,50,58,37,0.991,0.44,58.0,58.0,17.0,22.0,16.0,16.0,0.5,0.6,133.0,166.0,1.0,1.0
2025-06-09,2,SURG,75.0,46.125,,1,3,3,1,0,8,0,0,4,4,40,46,29,1.021,0.425,46.0,46.0,10.0,11.0,11.0,18.0,0.6,0.575,139.0,170.0,1.0,1.0
2025-06-09,3,ED,84.02777777777779,53.166666666666664,0.0,2,0,9,1,0,11,0,1,4,8,30,34,55,0.989,0.967,34.0,34.0,12.0,21.0,32.0,30.0,1.333,1.567,162.0,148.0,1.0,1.0
2025-06-09,3,ICU,75.0,61.75,,3,1,4,0,1,7,0,0,4,4,20,23,17,1.053,0.1,23.0,23.0,7.0,5.0,3.0,8.0,0.4,0.5,228.0,159.0,1.0,1.0
2025-06-09,3,MED,75.0,67.25,,2,2,3,1,0,8,0,0,7,1,50,58,29,1.012,0.34,58.0,56.0,17.0,6.0,17.0,20.0,0.56,0.36,186.0,134.0,1.0,0.966
2025-06-09,3,SURG,75.0,51.0,,4,0,4,0,0,6,2,0,3,5,40,46,14,0.984,0.35,46.0,42.0,11.0,2.0,16.0,17.0,0.525,0.325,162.0,118.0,1.0,0.913
2025-06-09,4,ED,26.258333333333336,49.75,0.0,3,2,7,0,0,12,0,0,4,8,30,34,34,1.014,1.067,34.0,34.0,22.0,32.0,27.0,34.0,1.5,2.067,250.0,182.0,1.0,1.0
2025-06-09,4,ICU,75.0,58.5,,1,1,5,1,1,7,0,0,4,4,20,23,16,1.055,0.15,23.0,23.0,5.0,11.0,5.0,3.0,0.4,0.55,145.0,169.0,1.0,1.0
2025-06-09,4,MED,75.0,46.5,,0,2,6,0,0,6,2,0,5,3,50,58,36,1.042,0.44,58.0,58.0,24.0,19.0,19.0,27.0,0.7,0.76,150.0,208.0,1.0,1.0
2025-06-09,4,SURG,75.0,47.0,,0,2,6,0,0,8,0,0,2,6,40,46,24,0.986,0.25,30.0,46.0,0.0,6.0,17.0,20.0,0.2,0.5,18.0,168.0,0.75,1.0
2025-06-09,5,ED,97.82222222222224,62.583333333333336,0.0,2,1,6,3,0,11,0,1,6,6,30,34,41,0.959,1.0,34.0,34.0,18.0,27.0,30.0,31.0,1.467,1.8,208.0,194.0,1.0,1.0
2025-06-09,5,ICU,75.0,47.714285714285715,,3,0,4,0,0,7,0,0,5,2,20,23,7,1.053,0.15,23.0,23.0,6.0,15.0,3.0,5.0,0.35,0.85,175.0,221.0,1.0,1.0
2025-06-09,5,MED,75.0,62.25,,2,0,5,1,0,8,0,0,4,4,50,58,37,1.042,0.42,58.0,58.0,17.0,23.0,15.0,21.0,0.64,0.78,164.0,201.0,1.0,1.0
2025-06-09,5,SURG,75.0,51.75,,2,1,4,1,0,8,0,0,4,4,40,46,20,1.003,0.475,43.0,46.0,3.0,6.0,15.0,18.0,0.425,0.45,166.0,169.0,0.935,1.0
2025-06-10,1,ED,58.88888888888889,48.333333333333336,0.0,3,2,7,0,0,12,0,0,8,4,30,34,56,1.011,1.133,34.0,34.0,37.0,17.0,29.0,31.0,2.067,1.467,244.0,212.0,1.0,1.0
2025-06-10,1,ICU,75.0,35.5,,3,0,3,0,0,6,0,0,3,3,20,23,6,0.991,0.1,23.0,23.0,13.0,4.0,5.0,6.0,0.75,0.35,77.0,161.0,1.0,1.0
2025-06-10,1,MED,75.0,55.25,,3,2,2,1,0,7,1,0,5,3,50,58,22,0.971,0.5,58.0,58.0,41.0,17.0,15.0,26.0,1.0,0.7,235.0,146.0,1.0,1.0
2025-06-10,1,SURG,75.0,57.375,,3,1,4,0,0,8,0,0,3,5,40,40,16,0.965,0.55,46.0,46.0,14.0,12.0,22.0,18.0,0.8,0.6,149.0,153.0,1.0,1.0
2025-06-10,2,ED,62.46388888888888,52.75,0.0,0,2,10,0,0,10,0,2,4,8,30,34,39,1.001,0.933,34.0,34.0,14.0,18.0,34.0,31.0,1.467,1.5,175.0,188.0,1.0,1.0
2025-06-10,2,ICU,75.0,51.0,,2,1,5,0,0,8,0,0,6,2,20,23,11,0.961,0.25,23.0,23.0,12.0,8.0,3.0,5.0,0.65,0.5,182.0,169.0,1.0,1.0
2025-06-10,2,MED,75.0,61.875,,4,0,4,0,0,8,0,0,5,3,50,58,43,1.008,0.4,58.0,58.0,23.0,17.0,22.0,24.0,0.74,0.66,159.0,139.0,1.0,1.0
2025-06-10,2,SURG,75.0,50.0,,0,3,5,0,0,7,1,0,4,4,40,46,15,1.012,0.3,46.0,45.0,18.0,5.0,17.0,19.0,0.725,0.45,188.0,149.0,1.0,0.978
2025-06-10,3,ED,39.199999999999996,54.75,0.0,3,2,6,1,0,11,0,1,6,6,30,34,41,1.028,0.933,34.0,34.0,30.0,12.0,29.0,31.0,1.833,1.3,251.0,153.0,1.0,1.0
2025-06-10,3,ICU,75.0,56.25,,2,2,4,0,1,7,0,0,3,5,20,23,14,0.962,0.15,23.0,23.0,18.0,5.0,2.0,6.0,0.85,0.4,227.0,159.0,1.0,1.0
2025-06-10,3,MED,75.0,56.0,,2,1,5,0,0,7,1,0,1,7,50,58,42,0.962,0.36,58.0,58.0,20.0,22.0,17.0,20.0,0.58,0.72,192.0,236.0,1.0,1.0
2025-06-10,3,SURG,75.0,68.125,,2,2,3,1,0,7,1,0,4,4,40,46,21,1.003,0.475,46.0,44.0,6.0,4.0,14.0,16.0,0.35,0.45,150.0,47.0,1.0,0.957
2025-06-10,4,ED,44.236111111111114,50.833333333333336,0.0,2,1,8,1,0,12,0,0,4,8,30,34,36,1.001,1.033,34.0,34.0,6.0,19.0,32.0,31.0,1.133,1.533,101.0,178.0,1.0,1.0
2025-06-10,4,ICU,75.0,49.625,,0,2,5,1,0,8,0,0,4,4,20,23,11,1.024,0.3,23.0,23.0,16.0,4.0,3.0,9.0,0.8,0.5,233.0,195.0,1.0,1.0
2025-06-10,4,MED,75.0,58.0,,0,1,6,1,0,8,0,0,5,3,50,58,28,0.967,0.3,58.0,58.0,22.0,27.0,22.0,23.0,0.72,0.84,174.0,152.0,1.0,1.0
2025-06-10,4,SURG,75.0,48.625,,1,0,6,1,0,6,2,0,4,4,40,46,19,1.052,0.325,44.0,46.0,4.0,10.0,10.0,21.0,0.6,0.625,104.0,102.0,0.957,1.0
2025-06-10,5,ED,75.18194444444444,62.166666666666664,0.0,3,0,8,1,0,11,0,1,7,5,30,34,56,0.99,1.033,34.0,34.0,15.0,42.0,30.0,32.0,1.367,2.333,190.0,293.0,1.0,1.0
2025-06-10,5,ICU,75.0,65.83333333333333,,0,0,6,0,0,6,0,0,4,2,20,20,6,1.045,0.5,23.0,23.0,7.0,8.0,3.0,4.0,0.35,0.45,124.0,144.0,1.0,1.0
2025-06-10,5,MED,75.0,68.25,,1,0,6,1,0,8,0,0,5,3,50,58,27,1.008,0.46,58.0,58.0,24.0,13.0,21.0,16.0,0.74,0.42,124.0,136.0,1.0,1.0
2025-06-10,5,SURG,75.0,54.375,,1,2,4,1,0,8,0,0,6,2,40,46,18,0.993,0.525,44.0,46.0,4.0,8.0,19.0,18.0,0.5,0.5,83.0,130.0,0.957,1.0
2025-06-11,1,ED,83.4888888888889,63.416666666666664,0.0,1,2,8,1,0,12,0,0,8,4,30,34,49,1.027,0.967,34.0,34.0,26.0,31.0,34.0,28.0,1.867,1.833,161.0,249.0,1.0,1.0
2025-06-11,1,ICU,75.0,51.5,,2,1,3,0,0,6,0,0,3,3,20,23,6,1.009,0.25,23.0,23.0,7.0,12.0,2.0,1.0,0.3,0.5,147.0,205.0,1.0,1.0
2025-06-11,1,MED,75.0,62.375,,0,2,4,2,0,8,0,0,3,5,50,58,32,0.994,0.4,55.0,58.0,5.0,17.0,25.0,22.0,0.44,0.62,83.0,143.0,0.948,1.0
2025-06-11,1,SURG,75.0,46.5,,1,2,4,1,0,8,0,0,3,5,40,46,32,1.043,0.375,40.0,46.0,0.0,7.0,22.0,18.0,0.4,0.475,81.0,150.0,1.0,1.0
2025-06-11,2,ED,81.84027777777777,54.666666666666664,0.0,1,1,8,2,0,11,0,1,8,4,30,34,60,1.002,0.767,34.0,34.0,15.0,31.0,28.0,33.0,1.3,2.0,201.0,207.0,1.0,1.0
2025-06-11,2,ICU,75.0,56.625,,1,0,6,1,0,8,0,0,1,7,20,23,8,1.018,0.2,23.0,23.0,9.0,10.0,5.0,1.0,0.55,0.4,247.0,183.0,1.0,1.0
2025-06-11,2,MED,75.0,54.125,,1,1,6,0,0,7,1,0,4,4,50,58,39,1.007,0.4,58.0,58.0,31.0,18.0,20.0,20.0,0.86,0.6,126.0,159.0,1.0,1.0
2025-06-11,2,SURG,75.0,67.875,,1,2,5,0,0,8,0,0,6,2,40,46,29,1.054,0.4,46.0,46.0,9.0,12.0,12.0,17.0,0.375,0.6,189.0,192.0,1.0,1.0
2025-06-11,3,ED,87.17777777777779,61.083333333333336,0.0,1,2,8,1,0,12,0,0,7,5,30,34,53,1.025,1.0,34.0,34.0,17.0,31.0,28.0,30.0,1.367,1.9,142.0,216.0,1.0,1.0
2025-06-11,3,ICU,75.0,58.25,,2,2,4,0,0,8,0,0,4,4,20,23,9,1.014,0.4,23.0,23.0,14.0,14.0,3.0,3.0,0.7,0.7,216.0,232.0,1.0,1.0
2025-06-11,3,MED,75.0,68.125,,2,0,6,0,0,7,1,0,5,3,50,58,38,1.055,0.38,58.0,58.0,32.0,20.0,18.0,18.0,0.84,0.6,227.0,188.0,1.0,1.0
2025-06-11,3,SURG,75.0,45.5,,1,3,4,0,0,8,0,0,3,5,40,46,15,0.952,0.5,46.0,41.0,8.0,1.0,19.0,19.0,0.525,0.4,159.0,138.0,1.0,0.891
2025-06-11,4,ED,47.97777777777778,59.0,0.0,2,3,7,0,0,12,0,0,3,9,30,34,45,1.026,1.0,34.0,34.0,9.0,15.0,31.0,33.0,1.2,1.467,122.0,243.0,1.0,1.0
